Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
0:4:2:1,86580.12190791105,0,4,2,1,4 16 (4.0:15.0)[true-Van]:2 14 (2.0:95.0)[false-Van]:22 3 (22.0:49.0)[false-City Cargo Bike]:5 23 (5.0:39.0)[false-Van]:35 17 (35.0:49.0)[false-City Cargo Bike]:8 5 (8.0:87.0)[false-City Cargo Bike]:7 6 (7.0:29.0)[false-Van]:10 13 (10.0:65.0)[false-Van]:17 8 (17.0:89.0)[false-Van]:14 7 (14.0:75.0)[false-City Cargo Bike]:37 20 (37.0:45.0)[false-City Cargo Bike]:32 12 (32.0:41.0)[false-City Cargo Bike]:39 2 (39.0:81.0)[false-City Cargo Bike]:43 11 (43.0:89.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-Walker]:26 8 (26.0:89.0)[false-Walker]:41 10 (41.0:93.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:31 20 (31.0:63.0)[false-City Cargo Bike]:12 14 (12.0:17.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[false-Walker]:16 21 (16.0:85.0)[false-Walker]:25 22 (25.0:39.0)[true-City Cargo Bike]:18 24 (18.0:89.0)[false-Walker]:19 20 (19.0:79.0)[false-Walker]:24 17 (24.0:93.0)[false-City Cargo Bike]:45 24 (45.0:35.0)[false-Walker]:13 18 (13.0:39.0)[true-Walker]:20 19 (20.0:45.0)[false-Van]:33 14 (33.0:67.0)[false-City Cargo Bike]:42 6 (42.0:17.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-Walker]:27 16 (27.0:47.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[true-City Cargo Bike]:28 20 (28.0:29.0)[false-City Cargo Bike]:29 12 (29.0:13.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-City Cargo Bike]:3 1 (3.0:45.0)[false-Walker]:9 1 (9.0:75.0)[false-Van]:34 25 (34.0:41.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:4:2:22:5:35:8:7:10::R:Van:17:14:37:32:39:43:6:26:41::R:City Cargo Bike:44::R:City Cargo Bike:31::R:City Cargo Bike:12::R:City Cargo Bike:40::R:Walker:15::R:Walker:16::R:City Cargo Bike:25::R:Walker:18::R:Walker:19::R:City Cargo Bike:24::R:Walker:45::R:Walker:13::R:Van:20:33:42:36:38:11::R:City Cargo Bike:27::R:City Cargo Bike:23::R:City Cargo Bike:21::R:City Cargo Bike:28::R:City Cargo Bike:29::R:City Cargo Bike:30::R:Walker:3:9::R:City Cargo Bike:34:,86580.12190791105,24.0,41571.75549621824,282726.80810598953,1480.0,281246.80810598953,13459.858292642637,NaN,6425.609275136126,944.812624914051,17.0,29.0,0.0,54.0,52.0,18.0,0.0,30.0,10.0,25.0,0.0,65.0,44.0,18.0,0.0,37.0,CrossOver:simple
0:4:2:2,-1.0,0,4,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:4:2:3,-1.0,0,4,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:4:2:4,-1.0,0,4,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:4:3:0,81412.165661623,0,4,3,0,2 14 (2.0:95.0)[true-Van]:4 16 (4.0:15.0)[false-Van]:3 1 (3.0:45.0)[false-Van]:35 17 (35.0:49.0)[true-Van]:37 20 (37.0:45.0)[false-City Cargo Bike]:5 23 (5.0:39.0)[false-Van]:39 2 (39.0:81.0)[true-Van]:43 11 (43.0:89.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-Walker]:26 8 (26.0:89.0)[true-Walker]:22 3 (22.0:49.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[false-City Cargo Bike]:9 1 (9.0:75.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-City Cargo Bike]:31 20 (31.0:63.0)[true-Van]:24 17 (24.0:93.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[false-City Cargo Bike]:28 20 (28.0:29.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-Walker]:34 25 (34.0:41.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-City Cargo Bike]:17 8 (17.0:89.0)[false-City Cargo Bike]:12 14 (12.0:17.0)[false-City Cargo Bike]:32 12 (32.0:41.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[true-City Cargo Bike]:36 19 (36.0:57.0)[false-City Cargo Bike]:14 7 (14.0:75.0)[false-City Cargo Bike]:20 19 (20.0:45.0)[false-City Cargo Bike]:33 14 (33.0:67.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[false-City Cargo Bike]:7 6 (7.0:29.0)[false-City Cargo Bike]:13 18 (13.0:39.0)[true-City Cargo Bike]:18 24 (18.0:89.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-City Cargo Bike]:45 24 (45.0:35.0)[true-Van]:8 5 (8.0:87.0)[false-City Cargo Bike]:42 6 (42.0:17.0)[false-Van]:40 9 (40.0:57.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[false-City Cargo Bike]:29 12 (29.0:13.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:4:3::R:Van:35:37:5::R:Van:39:43:6::R:Walker:26::R:City Cargo Bike:22::R:City Cargo Bike:23::R:City Cargo Bike:9::R:City Cargo Bike:11::R:Van:31:24:38:28:10::R:Walker:30::R:City Cargo Bike:34::R:City Cargo Bike:16::R:City Cargo Bike:19::R:City Cargo Bike:17::R:City Cargo Bike:12::R:City Cargo Bike:32::R:City Cargo Bike:27::R:City Cargo Bike:36::R:City Cargo Bike:14::R:City Cargo Bike:20::R:City Cargo Bike:33::R:City Cargo Bike:21::R:City Cargo Bike:7::R:City Cargo Bike:13::R:City Cargo Bike:18::R:City Cargo Bike:25::R:Van:45:8:42:40:44:41:29:15:,81412.165661623,28.0,41388.852405042446,272255.34757635643,1820.0,270435.34757635643,15017.495996288968,NaN,6187.6215358262825,940.6557364782374,21.0,7.0,0.0,71.0,50.0,5.0,0.0,45.0,10.0,10.0,0.0,79.0,47.0,5.0,0.0,49.0,RndSwap:simple
0:4:3:1,86557.99409522518,0,4,3,1,2 14 (2.0:95.0)[true-Van]:39 2 (39.0:81.0)[false-City Cargo Bike]:28 20 (28.0:29.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[false-City Cargo Bike]:4 16 (4.0:15.0)[false-Van]:3 1 (3.0:45.0)[false-City Cargo Bike]:42 6 (42.0:17.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-City Cargo Bike]:15 8 (15.0:49.0)[true-City Cargo Bike]:36 19 (36.0:57.0)[false-City Cargo Bike]:17 8 (17.0:89.0)[false-City Cargo Bike]:7 6 (7.0:29.0)[false-City Cargo Bike]:31 20 (31.0:63.0)[false-City Cargo Bike]:8 5 (8.0:87.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[true-City Cargo Bike]:37 20 (37.0:45.0)[true-Van]:44 21 (44.0:7.0)[false-City Cargo Bike]:29 12 (29.0:13.0)[false-City Cargo Bike]:43 11 (43.0:89.0)[false-City Cargo Bike]:14 7 (14.0:75.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[true-Van]:10 13 (10.0:65.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[true-Walker]:18 24 (18.0:89.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-City Cargo Bike]:20 19 (20.0:45.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[true-Van]:25 22 (25.0:39.0)[true-Van]:33 14 (33.0:67.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-City Cargo Bike]:13 18 (13.0:39.0)[false-City Cargo Bike]:45 24 (45.0:35.0)[false-Walker]:9 1 (9.0:75.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[false-City Cargo Bike]:12 14 (12.0:17.0)[false-City Cargo Bike]:32 12 (32.0:41.0)[false-City Cargo Bike]:5 23 (5.0:39.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[false-City Cargo Bike]:35 17 (35.0:49.0)[false-City Cargo Bike]:34 25 (34.0:41.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:39:28:41:4:3:42:6::R:City Cargo Bike:15::R:City Cargo Bike:36::R:City Cargo Bike:17::R:City Cargo Bike:7::R:City Cargo Bike:31::R:City Cargo Bike:8::R:City Cargo Bike:11::R:City Cargo Bike:27::R:Van:37:44:29:43:14::R:Van:22:10::R:Walker:16::R:City Cargo Bike:18::R:City Cargo Bike:30::R:City Cargo Bike:21::R:City Cargo Bike:19::R:City Cargo Bike:20::R:Van:23::R:Van:25:33:26:13:45:9::R:City Cargo Bike:38::R:City Cargo Bike:12::R:City Cargo Bike:32::R:City Cargo Bike:5::R:City Cargo Bike:40::R:City Cargo Bike:24::R:City Cargo Bike:35::R:City Cargo Bike:34:,86557.99409522518,28.0,41591.67824899901,283074.3516378478,1820.0,281254.3516378478,13877.46706289294,NaN,6433.507991769267,945.2654147499775,21.0,4.0,0.0,75.0,50.0,2.0,0.0,48.0,10.0,4.0,0.0,87.0,44.0,3.0,0.0,52.0,RndSwap:simple
0:4:3:2,-1.0,0,4,3,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:4:3:3,-1.0,0,4,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:4:3:4,-1.0,0,4,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:4:4:0,-1.0,0,4,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:4:4:1,-1.0,0,4,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:4:4:2,-1.0,0,4,4,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:4:4:3,-1.0,0,4,4,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
0:4:4:4,-1.0,0,4,4,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
1:0:0:0,14514.003349708648,1,0,0,0,15 8 (15.0:49.0)[false-Van]:31 20 (31.0:63.0)[false-City Cargo Bike]:8 5 (8.0:87.0)[false-City Cargo Bike]:2 14 (2.0:95.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-City Cargo Bike]:9 1 (9.0:75.0)[false-City Cargo Bike]:12 14 (12.0:17.0)[true-Van]:4 16 (4.0:15.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-City Cargo Bike]:20 19 (20.0:45.0)[true-Van]:7 6 (7.0:29.0)[false-City Cargo Bike]:39 2 (39.0:81.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-City Cargo Bike]:33 14 (33.0:67.0)[true-Van]:43 11 (43.0:89.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[false-City Cargo Bike]:34 25 (34.0:41.0)[true-Van]:35 17 (35.0:49.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-City Cargo Bike]:13 18 (13.0:39.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[false-Walker]:18 24 (18.0:89.0)[true-Van]:17 8 (17.0:89.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-Van]:5 23 (5.0:39.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[true-Van]:29 12 (29.0:13.0)[false-City Cargo Bike]:28 20 (28.0:29.0)[false-City Cargo Bike]:37 20 (37.0:45.0)[false-City Cargo Bike]:14 7 (14.0:75.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[true-Van]:45 24 (45.0:35.0)[false-Walker]:42 6 (42.0:17.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:32 12 (32.0:41.0)[false-City Cargo Bike]:3 1 (3.0:45.0)[false-City Cargo Bike]:,SOL:R:Van:15:31:8:2:24:26:9::R:Van:12:4:30:11::R:Van:20:7:39:10::R:Van:33:43:38:41:16:23::R:Van:34:35:40:19:13:22::R:Van:18:17:21:36:5:6::R:Van:27:29:28:37:14::R:Van:25:45:42:44:32:3:,14514.003349708648,8.0,72570.01674854325,218670.05024562977,960.0,217710.05024562977,4957.464394106258,891.3778180584321,4969.773869218859,1649.318562466892,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:simple
1:0:0:1,32527.633659868203,1,0,0,1,33 14 (33.0:67.0)[false-City Cargo Bike]:3 1 (3.0:45.0)[true-Van]:4 16 (4.0:15.0)[false-Van]:12 14 (12.0:17.0)[false-City Cargo Bike]:34 25 (34.0:41.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-Van]:6 12 (6.0:55.0)[false-Van]:7 6 (7.0:29.0)[true-Van]:5 23 (5.0:39.0)[false-Van]:8 5 (8.0:87.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[false-Van]:9 1 (9.0:75.0)[false-Van]:10 13 (10.0:65.0)[false-Van]:14 7 (14.0:75.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[true-Van]:31 20 (31.0:63.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[false-City Cargo Bike]:2 14 (2.0:95.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[true-Van]:42 6 (42.0:17.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[false-Walker]:19 20 (19.0:79.0)[false-City Cargo Bike]:13 18 (13.0:39.0)[true-City Cargo Bike]:18 24 (18.0:89.0)[true-Van]:17 8 (17.0:89.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-City Cargo Bike]:39 2 (39.0:81.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-Van]:15 8 (15.0:49.0)[false-City Cargo Bike]:32 12 (32.0:41.0)[true-Walker]:28 20 (28.0:29.0)[true-Van]:29 12 (29.0:13.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:45 24 (45.0:35.0)[false-Van]:37 20 (37.0:45.0)[false-City Cargo Bike]:35 17 (35.0:49.0)[true-Van]:27 16 (27.0:47.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[false-City Cargo Bike]:43 11 (43.0:89.0)[false-Van]:20 19 (20.0:45.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:33::R:Van:3:4:12:34:30:6::R:Van:7:5:8:16:9:10:14::R:Van:23:31:24:2:11::R:Van:40:42:22:19::R:City Cargo Bike:13::R:Van:18:17:21:26:39:25:15::R:Walker:32::R:Van:28:29:44:45:37::R:Van:35:27:36:38:43:20::R:City Cargo Bike:41:,32527.633659868203,12.0,83103.00225830992,282213.07319134224,1090.0,281123.07319134224,4860.192364172258,NaN,6413.933481621414,1888.704596779771,58.0,8.0,0.0,33.0,91.0,2.0,0.0,7.0,51.0,12.0,0.0,36.0,91.0,2.0,0.0,7.0,RndSwap:simple
1:0:0:2,-1.0,1,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
1:0:0:3,-1.0,1,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
1:0:0:4,-1.0,1,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
1:0:1:0,16554.196101766993,1,0,1,0,2 14 (2.0:95.0)[true-Van]:15 8 (15.0:49.0)[false-Van]:31 20 (31.0:63.0)[true-Van]:8 5 (8.0:87.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-City Cargo Bike]:9 1 (9.0:75.0)[false-City Cargo Bike]:12 14 (12.0:17.0)[true-Van]:4 16 (4.0:15.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-City Cargo Bike]:20 19 (20.0:45.0)[true-Van]:7 6 (7.0:29.0)[false-City Cargo Bike]:39 2 (39.0:81.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-City Cargo Bike]:33 14 (33.0:67.0)[true-Van]:43 11 (43.0:89.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[false-City Cargo Bike]:34 25 (34.0:41.0)[true-Van]:35 17 (35.0:49.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-City Cargo Bike]:13 18 (13.0:39.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[false-Walker]:18 24 (18.0:89.0)[true-Van]:17 8 (17.0:89.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-Van]:5 23 (5.0:39.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[true-Van]:29 12 (29.0:13.0)[false-City Cargo Bike]:28 20 (28.0:29.0)[false-City Cargo Bike]:37 20 (37.0:45.0)[false-City Cargo Bike]:14 7 (14.0:75.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[true-Van]:45 24 (45.0:35.0)[false-Walker]:42 6 (42.0:17.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:32 12 (32.0:41.0)[false-City Cargo Bike]:3 1 (3.0:45.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:15::R:Van:31:8:24:26:9::R:Van:12:4:30:11::R:Van:20:7:39:10::R:Van:33:43:38:41:16:23::R:Van:34:35:40:19:13:22::R:Van:18:17:21:36:5:6::R:Van:27:29:28:37:14::R:Van:25:45:42:44:32:3:,16554.196101766993,10.0,82770.98050883495,249512.9415265049,1200.0,248312.9415265049,4957.464394106258,NaN,5670.748671056929,1881.158647928067,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,CrossOver:simple
1:0:1:1,32527.633659868203,1,0,1,1,3 1 (3.0:45.0)[true-Van]:4 16 (4.0:15.0)[false-Van]:12 14 (12.0:17.0)[false-City Cargo Bike]:34 25 (34.0:41.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-Van]:6 12 (6.0:55.0)[false-Van]:7 6 (7.0:29.0)[true-Van]:5 23 (5.0:39.0)[false-Van]:8 5 (8.0:87.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[false-Van]:9 1 (9.0:75.0)[false-Van]:10 13 (10.0:65.0)[false-Van]:14 7 (14.0:75.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[true-Van]:31 20 (31.0:63.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[false-City Cargo Bike]:2 14 (2.0:95.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[true-Van]:42 6 (42.0:17.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[false-Walker]:19 20 (19.0:79.0)[false-City Cargo Bike]:18 24 (18.0:89.0)[true-Van]:17 8 (17.0:89.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-City Cargo Bike]:39 2 (39.0:81.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[false-Van]:15 8 (15.0:49.0)[false-City Cargo Bike]:13 18 (13.0:39.0)[true-City Cargo Bike]:32 12 (32.0:41.0)[true-Walker]:28 20 (28.0:29.0)[true-Van]:29 12 (29.0:13.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:45 24 (45.0:35.0)[false-Van]:37 20 (37.0:45.0)[false-City Cargo Bike]:35 17 (35.0:49.0)[true-Van]:27 16 (27.0:47.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[false-City Cargo Bike]:43 11 (43.0:89.0)[false-Van]:20 19 (20.0:45.0)[false-City Cargo Bike]:33 14 (33.0:67.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:3:4:12:34:30:6::R:Van:7:5:8:16:9:10:14::R:Van:23:31:24:2:11::R:Van:40:42:22:19::R:Van:18:17:21:26:39:25:15::R:City Cargo Bike:13::R:Walker:32::R:Van:28:29:44:45:37::R:Van:35:27:36:38:43:20::R:City Cargo Bike:33::R:City Cargo Bike:41:,32527.633659868203,12.0,83103.00225830992,282283.0731913422,1160.0,281123.0731913422,4860.192364172258,NaN,6415.524390712322,1888.704596779771,67.0,8.0,0.0,25.0,91.0,2.0,0.0,7.0,51.0,12.0,0.0,36.0,91.0,2.0,0.0,7.0,RndSwap:simple
1:0:1:2,-1.0,1,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
1:0:1:3,-1.0,1,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
1:0:1:4,-1.0,1,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
1:0:2:0,40854.18003809028,1,0,2,0,15 8 (15.0:49.0)[true-Van]:13 18 (13.0:39.0)[true-City Cargo Bike]:31 20 (31.0:63.0)[false-City Cargo Bike]:19 20 (19.0:79.0)[false-City Cargo Bike]:24 17 (24.0:93.0)[false-City Cargo Bike]:2 14 (2.0:95.0)[false-City Cargo Bike]:37 20 (37.0:45.0)[false-City Cargo Bike]:26 8 (26.0:89.0)[false-City Cargo Bike]:9 1 (9.0:75.0)[false-City Cargo Bike]:12 14 (12.0:17.0)[true-Van]:4 16 (4.0:15.0)[false-City Cargo Bike]:30 22 (30.0:33.0)[false-City Cargo Bike]:11 20 (11.0:73.0)[false-City Cargo Bike]:20 19 (20.0:45.0)[true-Van]:7 6 (7.0:29.0)[false-City Cargo Bike]:39 2 (39.0:81.0)[false-City Cargo Bike]:10 13 (10.0:65.0)[false-City Cargo Bike]:33 14 (33.0:67.0)[true-Van]:43 11 (43.0:89.0)[false-City Cargo Bike]:38 15 (38.0:83.0)[false-City Cargo Bike]:41 10 (41.0:93.0)[false-City Cargo Bike]:16 21 (16.0:85.0)[false-City Cargo Bike]:23 26 (23.0:63.0)[false-City Cargo Bike]:8 5 (8.0:87.0)[false-City Cargo Bike]:34 25 (34.0:41.0)[true-Van]:35 17 (35.0:49.0)[false-City Cargo Bike]:40 9 (40.0:57.0)[false-City Cargo Bike]:22 3 (22.0:49.0)[false-Walker]:18 24 (18.0:89.0)[true-Van]:17 8 (17.0:89.0)[false-City Cargo Bike]:21 13 (21.0:93.0)[false-City Cargo Bike]:36 19 (36.0:57.0)[false-Van]:5 23 (5.0:39.0)[false-City Cargo Bike]:6 12 (6.0:55.0)[false-City Cargo Bike]:27 16 (27.0:47.0)[true-Van]:29 12 (29.0:13.0)[false-City Cargo Bike]:28 20 (28.0:29.0)[false-City Cargo Bike]:14 7 (14.0:75.0)[false-City Cargo Bike]:25 22 (25.0:39.0)[true-Van]:45 24 (45.0:35.0)[false-Walker]:42 6 (42.0:17.0)[false-City Cargo Bike]:44 21 (44.0:7.0)[false-City Cargo Bike]:32 12 (32.0:41.0)[false-City Cargo Bike]:3 1 (3.0:45.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:15::R:City Cargo Bike:13::R:City Cargo Bike:31::R:City Cargo Bike:19::R:City Cargo Bike:24::R:City Cargo Bike:2::R:City Cargo Bike:37::R:City Cargo Bike:26:9::R:Van:12:4:30:11::R:Van:20:7:39:10::R:Van:33:43:38:41:16:23::R:City Cargo Bike:8::R:Van:34:35:40:22::R:Van:18:17:21:36:5:6::R:Van:27:29:28:14::R:Van:25:45:42:44:32:3:,40854.18003809028,17.0,73835.06608207463,275159.53188957454,1480.0,273679.53188957454,4957.464394106258,NaN,6253.625724763057,1678.0696836835143,53.0,0.0,0.0,47.0,80.0,0.0,0.0,20.0,36.0,0.0,0.0,64.0,81.0,0.0,0.0,19.0,RndSwap:simple
