Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,,source
3:0:0:2,44390.94231761637,3,0,0,2,2 11 (2.0:60.0)[false-Van]:14 25 (14.0:60.0)[false-Van]:12 2 (12.0:16.0)[false-City Cargo Bike]:3 20 (3.0:46.0)[false-City Cargo Bike]:13 22 (13.0:41.0)[false-City Cargo Bike]:5 17 (5.0:70.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[true-Van]:7 17 (7.0:20.0)[true-Van]:9 15 (9.0:21.0)[false-City Cargo Bike]:17 21 (17.0:39.0)[false-City Cargo Bike]:32 16 (32.0:41.0)[false-City Cargo Bike]:15 20 (15.0:55.0)[false-City Cargo Bike]:48 10 (48.0:21.0)[false-City Cargo Bike]:19 12 (19.0:80.0)[true-Van]:10 16 (10.0:46.0)[false-City Cargo Bike]:16 20 (16.0:71.0)[false-City Cargo Bike]:18 26 (18.0:61.0)[false-Walker]:11 22 (11.0:95.0)[false-City Cargo Bike]:21 11 (21.0:65.0)[true-Van]:8 1 (8.0:41.0)[false-City Cargo Bike]:22 5 (22.0:40.0)[false-Van]:23 21 (23.0:19.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[false-City Cargo Bike]:25 12 (25.0:36.0)[false-City Cargo Bike]:26 12 (26.0:69.0)[false-City Cargo Bike]:28 21 (28.0:19.0)[true-Van]:47 63 (47.0:30.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-City Cargo Bike]:31 17 (31.0:76.0)[false-Van]:49 21 (49.0:75.0)[false-City Cargo Bike]:39 16 (39.0:74.0)[false-City Cargo Bike]:4 26 (4.0:91.0)[false-City Cargo Bike]:33 15 (33.0:35.0)[true-Van]:34 26 (34.0:1.0)[false-City Cargo Bike]:35 12 (35.0:15.0)[false-City Cargo Bike]:36 22 (36.0:21.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[true-Van]:57 25 (57.0:60.0)[false-Van]:56 25 (56.0:6.0)[false-Van]:38 21 (38.0:34.0)[false-City Cargo Bike]:40 2 (40.0:75.0)[false-City Cargo Bike]:53 26 (53.0:85.0)[false-Van]:41 6 (41.0:65.0)[false-City Cargo Bike]:42 2 (42.0:55.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[false-City Cargo Bike]:44 10 (44.0:99.0)[false-City Cargo Bike]:46 1 (46.0:75.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[false-City Cargo Bike]:52 6 (52.0:25.0)[true-Van]:54 17 (54.0:60.0)[false-Van]:55 10 (55.0:41.0)[false-Van]:58 25 (58.0:40.0)[false-Van]:45 11 (45.0:25.0)[false-City Cargo Bike]:29 12 (29.0:51.0)[false-City Cargo Bike]:27 15 (27.0:61.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[true-Van]:61 22 (61.0:31.0)[false-Van]:60 5 (60.0:94.0)[false-Van]:62 17 (62.0:40.0)[false-Van]:63 6 (63.0:56.0)[false-Van]:,SOL:R:Van:2:14:12:3:13:5::R:Van:6::R:Van:7:9:17:32:15:48::R:Van:19:10:16:18:11::R:Van:21:8:22:23:24:25:26::R:Van:28:47:30:51::R:Van:31:49:39:4::R:Van:33:34:35:36:37::R:Van:50:57:56:38:40::R:Van:53:41:42:43:44:46:20::R:Van:52:54:55:58:45:29:27::R:Van:59:61:60:62:63:,44390.94231761637,12.0,221954.71158808185,667304.1347642455,1440.0,665864.1347642455,6017.368392961099,899.6002060331383,10762.969915552347,3579.914703033578,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,CrossOver:simple
3:0:0:3,-1.0,3,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:0:0:4,-1.0,3,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:0:1:0,-1.0,3,0,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:0:1:1,39763.26918855831,3,0,1,1,3 20 (3.0:46.0)[true-Van]:2 11 (2.0:60.0)[false-Van]:14 25 (14.0:60.0)[false-Van]:12 2 (12.0:16.0)[false-City Cargo Bike]:13 22 (13.0:41.0)[false-City Cargo Bike]:5 17 (5.0:70.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[true-Van]:7 17 (7.0:20.0)[true-Van]:8 1 (8.0:41.0)[false-City Cargo Bike]:9 15 (9.0:21.0)[false-City Cargo Bike]:17 21 (17.0:39.0)[false-City Cargo Bike]:32 16 (32.0:41.0)[false-City Cargo Bike]:15 20 (15.0:55.0)[false-City Cargo Bike]:19 12 (19.0:80.0)[true-Van]:10 16 (10.0:46.0)[false-City Cargo Bike]:16 20 (16.0:71.0)[false-City Cargo Bike]:18 26 (18.0:61.0)[false-Walker]:11 22 (11.0:95.0)[false-City Cargo Bike]:21 11 (21.0:65.0)[true-Van]:22 5 (22.0:40.0)[false-Van]:23 21 (23.0:19.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[false-City Cargo Bike]:25 12 (25.0:36.0)[false-City Cargo Bike]:26 12 (26.0:69.0)[false-City Cargo Bike]:28 21 (28.0:19.0)[true-Van]:47 63 (47.0:30.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-City Cargo Bike]:31 17 (31.0:76.0)[false-Van]:49 21 (49.0:75.0)[false-City Cargo Bike]:39 16 (39.0:74.0)[false-City Cargo Bike]:4 26 (4.0:91.0)[false-City Cargo Bike]:33 15 (33.0:35.0)[true-Van]:34 26 (34.0:1.0)[false-City Cargo Bike]:35 12 (35.0:15.0)[false-City Cargo Bike]:36 22 (36.0:21.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[true-Van]:57 25 (57.0:60.0)[false-Van]:56 25 (56.0:6.0)[false-Van]:48 10 (48.0:21.0)[false-City Cargo Bike]:38 21 (38.0:34.0)[false-City Cargo Bike]:40 2 (40.0:75.0)[false-City Cargo Bike]:53 26 (53.0:85.0)[false-Van]:41 6 (41.0:65.0)[false-City Cargo Bike]:42 2 (42.0:55.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[false-City Cargo Bike]:44 10 (44.0:99.0)[false-City Cargo Bike]:46 1 (46.0:75.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[false-City Cargo Bike]:52 6 (52.0:25.0)[true-Van]:54 17 (54.0:60.0)[false-Van]:55 10 (55.0:41.0)[false-Van]:58 25 (58.0:40.0)[false-Van]:45 11 (45.0:25.0)[false-City Cargo Bike]:29 12 (29.0:51.0)[false-City Cargo Bike]:27 15 (27.0:61.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[true-Van]:61 22 (61.0:31.0)[false-Van]:60 5 (60.0:94.0)[false-Van]:62 17 (62.0:40.0)[false-Van]:63 6 (63.0:56.0)[false-Van]:,SOL:R:Van::R:Van:3:2:14:12:13:5::R:Van:6::R:Van:7:8:9:17:32:15::R:Van:19:10:16:18:11::R:Van:21:22:23:24:25:26::R:Van:28:47:30:51::R:Van:31:49:39:4::R:Van:33:34:35:36:37::R:Van:50:57:56:48:38:40::R:Van:53:41:42:43:44:46:20::R:Van:52:54:55:58:45:29:27::R:Van:59:61:60:62:63:,39763.26918855831,13.0,198816.34594279155,598009.0378283745,1560.0,596449.0378283745,6017.368392961099,NaN,9645.307061747977,3206.715257141799,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,CrossOver:simple
3:0:1:2,44390.94231761637,3,0,1,2,2 11 (2.0:60.0)[true-Van]:14 25 (14.0:60.0)[false-Van]:12 2 (12.0:16.0)[false-City Cargo Bike]:3 20 (3.0:46.0)[false-City Cargo Bike]:13 22 (13.0:41.0)[false-City Cargo Bike]:5 17 (5.0:70.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[true-Van]:7 17 (7.0:20.0)[true-Van]:9 15 (9.0:21.0)[false-City Cargo Bike]:17 21 (17.0:39.0)[false-City Cargo Bike]:32 16 (32.0:41.0)[false-City Cargo Bike]:15 20 (15.0:55.0)[false-City Cargo Bike]:48 10 (48.0:21.0)[false-City Cargo Bike]:19 12 (19.0:80.0)[true-Van]:10 16 (10.0:46.0)[false-City Cargo Bike]:16 20 (16.0:71.0)[false-City Cargo Bike]:18 26 (18.0:61.0)[false-Walker]:11 22 (11.0:95.0)[false-City Cargo Bike]:21 11 (21.0:65.0)[true-Van]:8 1 (8.0:41.0)[false-City Cargo Bike]:22 5 (22.0:40.0)[false-Van]:23 21 (23.0:19.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[false-City Cargo Bike]:25 12 (25.0:36.0)[false-City Cargo Bike]:26 12 (26.0:69.0)[false-City Cargo Bike]:28 21 (28.0:19.0)[true-Van]:47 63 (47.0:30.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-City Cargo Bike]:31 17 (31.0:76.0)[false-Van]:49 21 (49.0:75.0)[false-City Cargo Bike]:39 16 (39.0:74.0)[false-City Cargo Bike]:4 26 (4.0:91.0)[false-City Cargo Bike]:33 15 (33.0:35.0)[true-Van]:34 26 (34.0:1.0)[false-City Cargo Bike]:35 12 (35.0:15.0)[false-City Cargo Bike]:36 22 (36.0:21.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[true-Van]:57 25 (57.0:60.0)[false-Van]:56 25 (56.0:6.0)[false-Van]:38 21 (38.0:34.0)[false-City Cargo Bike]:40 2 (40.0:75.0)[false-City Cargo Bike]:53 26 (53.0:85.0)[false-Van]:41 6 (41.0:65.0)[false-City Cargo Bike]:42 2 (42.0:55.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[false-City Cargo Bike]:44 10 (44.0:99.0)[false-City Cargo Bike]:46 1 (46.0:75.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[false-City Cargo Bike]:52 6 (52.0:25.0)[true-Van]:54 17 (54.0:60.0)[false-Van]:55 10 (55.0:41.0)[false-Van]:58 25 (58.0:40.0)[false-Van]:45 11 (45.0:25.0)[false-City Cargo Bike]:29 12 (29.0:51.0)[false-City Cargo Bike]:27 15 (27.0:61.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[true-Van]:61 22 (61.0:31.0)[false-Van]:60 5 (60.0:94.0)[false-Van]:62 17 (62.0:40.0)[false-Van]:63 6 (63.0:56.0)[false-Van]:,SOL:R:Van::R:Van:2:14:12:3:13:5::R:Van:6::R:Van:7:9:17:32:15:48::R:Van:19:10:16:18:11::R:Van:21:8:22:23:24:25:26::R:Van:28:47:30:51::R:Van:31:49:39:4::R:Van:33:34:35:36:37::R:Van:50:57:56:38:40::R:Van:53:41:42:43:44:46:20::R:Van:52:54:55:58:45:29:27::R:Van:59:61:60:62:63:,44390.94231761637,13.0,221954.71158808185,667424.1347642455,1560.0,665864.1347642455,6017.368392961099,NaN,10764.905399423315,3579.914703033578,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,AddRoute:LargeVan:simple
3:0:1:3,88886.99231304637,3,0,1,3,2 11 (2.0:60.0)[false-City Cargo Bike]:3 20 (3.0:46.0)[true-Van]:5 17 (5.0:70.0)[false-City Cargo Bike]:19 12 (19.0:80.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[false-City Cargo Bike]:11 22 (11.0:95.0)[false-City Cargo Bike]:8 1 (8.0:41.0)[false-City Cargo Bike]:4 26 (4.0:91.0)[true-City Cargo Bike]:9 15 (9.0:21.0)[false-City Cargo Bike]:7 17 (7.0:20.0)[false-City Cargo Bike]:12 2 (12.0:16.0)[false-City Cargo Bike]:53 26 (53.0:85.0)[false-Van]:13 22 (13.0:41.0)[false-City Cargo Bike]:32 16 (32.0:41.0)[false-City Cargo Bike]:10 16 (10.0:46.0)[true-City Cargo Bike]:14 25 (14.0:60.0)[false-Van]:15 20 (15.0:55.0)[false-Van]:16 20 (16.0:71.0)[false-City Cargo Bike]:17 21 (17.0:39.0)[false-Van]:40 2 (40.0:75.0)[false-City Cargo Bike]:18 26 (18.0:61.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[true-Van]:22 5 (22.0:40.0)[false-Van]:23 21 (23.0:19.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[false-City Cargo Bike]:25 12 (25.0:36.0)[false-City Cargo Bike]:26 12 (26.0:69.0)[false-City Cargo Bike]:28 21 (28.0:19.0)[true-Van]:29 12 (29.0:51.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[true-Van]:30 2 (30.0:61.0)[false-City Cargo Bike]:31 17 (31.0:76.0)[false-Van]:33 15 (33.0:35.0)[false-City Cargo Bike]:27 15 (27.0:61.0)[false-City Cargo Bike]:21 11 (21.0:65.0)[false-City Cargo Bike]:34 26 (34.0:1.0)[true-Van]:35 12 (35.0:15.0)[false-City Cargo Bike]:36 22 (36.0:21.0)[false-City Cargo Bike]:49 21 (49.0:75.0)[false-Van]:48 10 (48.0:21.0)[true-Van]:38 21 (38.0:34.0)[false-City Cargo Bike]:39 16 (39.0:74.0)[false-City Cargo Bike]:41 6 (41.0:65.0)[true-Van]:42 2 (42.0:55.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[false-City Cargo Bike]:44 10 (44.0:99.0)[false-City Cargo Bike]:46 1 (46.0:75.0)[false-City Cargo Bike]:47 63 (47.0:30.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[false-City Cargo Bike]:52 6 (52.0:25.0)[false-City Cargo Bike]:54 17 (54.0:60.0)[false-Van]:61 22 (61.0:31.0)[false-Van]:60 5 (60.0:94.0)[false-Van]:55 10 (55.0:41.0)[false-Van]:45 11 (45.0:25.0)[false-Van]:59 16 (59.0:20.0)[false-Van]:56 25 (56.0:6.0)[false-Van]:57 25 (57.0:60.0)[false-Van]:58 25 (58.0:40.0)[false-Van]:62 17 (62.0:40.0)[false-Van]:63 6 (63.0:56.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:2::R:Van:3:5:19:6:11:8::R:City Cargo Bike:4::R:City Cargo Bike:9::R:City Cargo Bike:7::R:City Cargo Bike:12::R:Van:53:13:32::R:City Cargo Bike:10::R:Van:14:15:16:17:40::R:City Cargo Bike:18::R:Van:20:22:23:24:25:26::R:Van:28:29:37::R:Van:51:30:31:33:27:21::R:Van:34:35:36:49::R:Van:48:38:39::R:Van:41:42:43:44:46:47:50::R:City Cargo Bike:52::R:Van:54:61:60:55:45:59::R:Van:56:57:58:62:63:,88886.99231304637,20.0,264665.0505607053,867673.1160839265,1770.0,865903.1160839265,5860.454832738815,NaN,13994.727678773008,4268.791138075892,55.0,0.0,0.0,45.0,87.0,0.0,0.0,13.0,60.0,0.0,0.0,40.0,87.0,0.0,0.0,13.0,RndSwap:simple
3:0:1:4,-1.0,3,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:0:2:0,-1.0,3,0,2,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
3:0:2:1,40205.27297772315,3,0,2,1,32 16 (32.0:41.0)[true-Van]:36 22 (36.0:21.0)[false-City Cargo Bike]:61 22 (61.0:31.0)[false-City Cargo Bike]:58 25 (58.0:40.0)[false-Van]:2 11 (2.0:60.0)[false-City Cargo Bike]:5 17 (5.0:70.0)[true-Van]:3 20 (3.0:46.0)[true-Van]:31 17 (31.0:76.0)[false-City Cargo Bike]:4 26 (4.0:91.0)[true-Van]:7 17 (7.0:20.0)[true-Van]:17 21 (17.0:39.0)[false-City Cargo Bike]:12 2 (12.0:16.0)[false-City Cargo Bike]:9 15 (9.0:21.0)[false-City Cargo Bike]:8 1 (8.0:41.0)[false-City Cargo Bike]:16 20 (16.0:71.0)[false-Van]:11 22 (11.0:95.0)[true-Van]:10 16 (10.0:46.0)[true-Van]:48 10 (48.0:21.0)[false-City Cargo Bike]:56 25 (56.0:6.0)[false-City Cargo Bike]:18 26 (18.0:61.0)[false-City Cargo Bike]:47 63 (47.0:30.0)[true-Van]:19 12 (19.0:80.0)[false-City Cargo Bike]:57 25 (57.0:60.0)[true-Van]:14 25 (14.0:60.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[true-Van]:22 5 (22.0:40.0)[true-Van]:23 21 (23.0:19.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[false-City Cargo Bike]:25 12 (25.0:36.0)[false-City Cargo Bike]:26 12 (26.0:69.0)[false-City Cargo Bike]:27 15 (27.0:61.0)[true-Van]:13 22 (13.0:41.0)[false-City Cargo Bike]:28 21 (28.0:19.0)[false-City Cargo Bike]:29 12 (29.0:51.0)[false-City Cargo Bike]:21 11 (21.0:65.0)[false-City Cargo Bike]:33 15 (33.0:35.0)[true-Van]:34 26 (34.0:1.0)[false-City Cargo Bike]:35 12 (35.0:15.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[false-City Cargo Bike]:39 16 (39.0:74.0)[true-Van]:40 2 (40.0:75.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[false-City Cargo Bike]:44 10 (44.0:99.0)[false-City Cargo Bike]:63 6 (63.0:56.0)[false-City Cargo Bike]:45 11 (45.0:25.0)[false-City Cargo Bike]:38 21 (38.0:34.0)[false-City Cargo Bike]:42 2 (42.0:55.0)[false-City Cargo Bike]:41 6 (41.0:65.0)[false-City Cargo Bike]:46 1 (46.0:75.0)[true-Van]:49 21 (49.0:75.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[false-City Cargo Bike]:54 17 (54.0:60.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-City Cargo Bike]:52 6 (52.0:25.0)[false-City Cargo Bike]:53 26 (53.0:85.0)[false-City Cargo Bike]:15 20 (15.0:55.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[true-Van]:60 5 (60.0:94.0)[false-Van]:55 10 (55.0:41.0)[false-City Cargo Bike]:62 17 (62.0:40.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:32:36:61:58:2::R:Van:5::R:Van:3:31::R:Van:4::R:Van:7:17:12:9:8:16::R:Van:11::R:Van:10:48:56:18::R:Van:47:19::R:Van:57:14::R:Van:6::R:Van:22:23:24:25:26::R:Van:27:13:28:29:21::R:Van:33:34:35:37::R:Van:39:40:43:44:63:45:38:42:41::R:Van:46:49:50:54:51:52:53:15::R:Van:20:60:55:62:59:30:,40205.27297772315,17.0,201026.36488861576,605119.0946658474,2040.0,603079.0946658474,6002.213783790772,NaN,9759.985397836248,3242.360724009932,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,AddRoute:LargeVan:simple
3:0:2:2,44403.86568885724,3,0,2,2,32 16 (32.0:41.0)[true-Van]:36 22 (36.0:21.0)[false-City Cargo Bike]:61 22 (61.0:31.0)[false-City Cargo Bike]:58 25 (58.0:40.0)[false-Van]:2 11 (2.0:60.0)[false-City Cargo Bike]:5 17 (5.0:70.0)[true-Van]:3 20 (3.0:46.0)[true-Van]:47 63 (47.0:30.0)[true-Van]:31 17 (31.0:76.0)[false-City Cargo Bike]:4 26 (4.0:91.0)[true-Van]:7 17 (7.0:20.0)[true-Van]:17 21 (17.0:39.0)[false-City Cargo Bike]:12 2 (12.0:16.0)[false-City Cargo Bike]:9 15 (9.0:21.0)[false-City Cargo Bike]:8 1 (8.0:41.0)[false-City Cargo Bike]:16 20 (16.0:71.0)[false-Van]:11 22 (11.0:95.0)[true-Van]:10 16 (10.0:46.0)[true-Van]:48 10 (48.0:21.0)[false-City Cargo Bike]:56 25 (56.0:6.0)[false-City Cargo Bike]:18 26 (18.0:61.0)[false-City Cargo Bike]:19 12 (19.0:80.0)[false-City Cargo Bike]:57 25 (57.0:60.0)[true-Van]:14 25 (14.0:60.0)[false-City Cargo Bike]:6 5 (6.0:86.0)[true-Van]:22 5 (22.0:40.0)[true-Van]:23 21 (23.0:19.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[false-City Cargo Bike]:25 12 (25.0:36.0)[false-City Cargo Bike]:26 12 (26.0:69.0)[false-City Cargo Bike]:27 15 (27.0:61.0)[true-Van]:13 22 (13.0:41.0)[false-City Cargo Bike]:28 21 (28.0:19.0)[false-City Cargo Bike]:29 12 (29.0:51.0)[false-City Cargo Bike]:21 11 (21.0:65.0)[false-City Cargo Bike]:33 15 (33.0:35.0)[true-Van]:34 26 (34.0:1.0)[false-City Cargo Bike]:35 12 (35.0:15.0)[false-City Cargo Bike]:37 16 (37.0:79.0)[false-City Cargo Bike]:20 5 (20.0:100.0)[true-Van]:39 16 (39.0:74.0)[true-Van]:40 2 (40.0:75.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[false-City Cargo Bike]:44 10 (44.0:99.0)[false-City Cargo Bike]:63 6 (63.0:56.0)[false-City Cargo Bike]:45 11 (45.0:25.0)[false-City Cargo Bike]:38 21 (38.0:34.0)[false-City Cargo Bike]:42 2 (42.0:55.0)[false-City Cargo Bike]:41 6 (41.0:65.0)[false-City Cargo Bike]:46 1 (46.0:75.0)[true-Van]:49 21 (49.0:75.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[false-City Cargo Bike]:54 17 (54.0:60.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-City Cargo Bike]:52 6 (52.0:25.0)[false-City Cargo Bike]:53 26 (53.0:85.0)[false-City Cargo Bike]:15 20 (15.0:55.0)[false-City Cargo Bike]:60 5 (60.0:94.0)[false-Van]:55 10 (55.0:41.0)[false-City Cargo Bike]:62 17 (62.0:40.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:32:36:61:58:2::R:Van:5::R:Van:3::R:Van:47:31::R:Van:4::R:Van:7:17:12:9:8:16::R:Van:11::R:Van:10:48:56:18:19::R:Van:57:14::R:Van:6::R:Van:22:23:24:25:26::R:Van:27:13:28:29:21::R:Van:33:34:35:37::R:Van:20::R:Van:39:40:43:44:63:45:38:42:41::R:Van:46:49:50:54:51:52:53:15::R:Van:60:55:62:59:30:,44403.86568885724,18.0,222019.32844428622,668217.9853328586,2160.0,666057.9853328586,6002.213783790772,NaN,10777.709440852559,3580.9569103917133,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:simple
3:0:2:3,88594.23004773488,3,0,2,3,2 11 (2.0:60.0)[false-Van]:47 63 (47.0:30.0)[false-City Cargo Bike]:63 6 (63.0:56.0)[false-City Cargo Bike]:3 20 (3.0:46.0)[false-City Cargo Bike]:53 26 (53.0:85.0)[true-City Cargo Bike]:9 15 (9.0:21.0)[false-City Cargo Bike]:10 16 (10.0:46.0)[false-City Cargo Bike]:14 25 (14.0:60.0)[false-Van]:18 26 (18.0:61.0)[false-City Cargo Bike]:8 1 (8.0:41.0)[true-Van]:32 16 (32.0:41.0)[true-City Cargo Bike]:27 15 (27.0:61.0)[false-Van]:7 17 (7.0:20.0)[false-City Cargo Bike]:16 20 (16.0:71.0)[false-City Cargo Bike]:4 26 (4.0:91.0)[true-Van]:39 16 (39.0:74.0)[false-City Cargo Bike]:43 6 (43.0:100.0)[false-City Cargo Bike]:19 12 (19.0:80.0)[false-City Cargo Bike]:11 22 (11.0:95.0)[true-Van]:41 6 (41.0:65.0)[false-City Cargo Bike]:12 2 (12.0:16.0)[false-City Cargo Bike]:13 22 (13.0:41.0)[false-City Cargo Bike]:15 20 (15.0:55.0)[false-Van]:28 21 (28.0:19.0)[true-Van]:20 5 (20.0:100.0)[false-City Cargo Bike]:21 11 (21.0:65.0)[true-Van]:22 5 (22.0:40.0)[false-Van]:38 21 (38.0:34.0)[false-City Cargo Bike]:24 17 (24.0:34.0)[false-City Cargo Bike]:25 12 (25.0:36.0)[false-City Cargo Bike]:31 17 (31.0:76.0)[false-Van]:29 12 (29.0:51.0)[false-City Cargo Bike]:50 7 (50.0:71.0)[false-City Cargo Bike]:51 1 (51.0:56.0)[false-City Cargo Bike]:33 15 (33.0:35.0)[false-City Cargo Bike]:26 12 (26.0:69.0)[false-City Cargo Bike]:5 17 (5.0:70.0)[false-City Cargo Bike]:34 26 (34.0:1.0)[true-Van]:35 12 (35.0:15.0)[false-City Cargo Bike]:36 22 (36.0:21.0)[false-City Cargo Bike]:49 21 (49.0:75.0)[false-Van]:37 16 (37.0:79.0)[false-City Cargo Bike]:60 5 (60.0:94.0)[true-Van]:40 2 (40.0:75.0)[false-City Cargo Bike]:30 2 (30.0:61.0)[false-City Cargo Bike]:42 2 (42.0:55.0)[false-City Cargo Bike]:17 21 (17.0:39.0)[false-City Cargo Bike]:23 21 (23.0:19.0)[true-Van]:6 5 (6.0:86.0)[false-City Cargo Bike]:46 1 (46.0:75.0)[true-Van]:52 6 (52.0:25.0)[false-City Cargo Bike]:54 17 (54.0:60.0)[true-Van]:61 22 (61.0:31.0)[false-City Cargo Bike]:58 25 (58.0:40.0)[false-Van]:57 25 (57.0:60.0)[false-City Cargo Bike]:44 10 (44.0:99.0)[false-City Cargo Bike]:62 17 (62.0:40.0)[false-Van]:56 25 (56.0:6.0)[false-City Cargo Bike]:48 10 (48.0:21.0)[false-City Cargo Bike]:45 11 (45.0:25.0)[false-City Cargo Bike]:59 16 (59.0:20.0)[false-City Cargo Bike]:55 10 (55.0:41.0)[false-Walker]:,SOL:R:Van:2:47:63:3::R:City Cargo Bike:53::R:City Cargo Bike:9::R:City Cargo Bike:10::R:Van:14:18::R:Van:8::R:City Cargo Bike:32::R:Van:27:7:16::R:Van:4:39:43:19::R:Van:11:41:12:13:15::R:Van:28:20::R:Van:21:22:38:24:25:31:29::R:City Cargo Bike:50:51::R:City Cargo Bike:33::R:City Cargo Bike:26::R:City Cargo Bike:5::R:Van:34:35:36:49:37::R:Van:60:40:30:42:17::R:Van:23:6::R:Van:46:52::R:Van:54:61:58:57:44::R:Van:62:56:48:45:59:55:,88594.23004773488,22.0,264910.72299889894,868036.3398926072,2080.0,865956.3398926072,5600.944837688968,1546.7218402506287,14000.586127300116,4272.7535967564345,64.0,0.0,0.0,36.0,85.0,0.0,0.0,15.0,60.0,0.0,0.0,40.0,87.0,0.0,0.0,13.0,CrossOver:simple
3:0:2:4,-1.0,3,0,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
