Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
2:4:2:2,49812.48741418162,2,4,2,2,24 22 (24.0:47.0)[true-Van]:45 16 (45.0:87.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-Walker]:29 18 (29.0:87.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[true-City Cargo Bike]:3 17 (3.0:15.0)[false-Van]:57 6 (57.0:57.0)[false-Van]:26 9 (26.0:39.0)[false-Van]:42 14 (42.0:27.0)[false-Van]:8 24 (8.0:47.0)[false-Walker]:9 24 (9.0:23.0)[true-Van]:60 9 (60.0:13.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-City Cargo Bike]:46 19 (46.0:1.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-Walker]:18 4 (18.0:81.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[true-City Cargo Bike]:28 2 (28.0:49.0)[false-Van]:39 72 (39.0:19.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-Van]:21 14 (21.0:31.0)[true-Van]:4 12 (4.0:23.0)[true-Van]:40 2 (40.0:71.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[false-Van]:61 15 (61.0:91.0)[false-City Cargo Bike]:47 3 (47.0:1.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[false-Van]:50 20 (50.0:21.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-Walker]:5 6 (5.0:53.0)[false-Van]:44 19 (44.0:47.0)[true-Van]:53 16 (53.0:97.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[true-Van]:30 11 (30.0:37.0)[false-Walker]:19 9 (19.0:77.0)[false-Van]:51 7 (51.0:65.0)[true-Van]:52 13 (52.0:65.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-Walker]:58 12 (58.0:89.0)[false-City Cargo Bike]:2 23 (2.0:93.0)[false-Van]:20 18 (20.0:45.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[false-Van]:37 18 (37.0:35.0)[true-Van]:38 12 (38.0:5.0)[false-Van]:33 15 (33.0:31.0)[false-Walker]:49 10 (49.0:79.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[true-Walker]:16 16 (16.0:25.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-Van]:56 18 (56.0:53.0)[false-Walker]:55 22 (55.0:5.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-Van]:54 23 (54.0:23.0)[true-Van]:15 20 (15.0:53.0)[false-Van]:,SOL:R:Van::R:Van:24:45:59:29:22::R:City Cargo Bike:6::R:Van:3:57:26:42:8::R:Van:9:60:11:46:48:36:18::R:City Cargo Bike:25::R:Van:28:39:13::R:Van:21::R:Van:4:40:31:61:47:12:50:43:5::R:Van:44:53:17::R:Van:34:30:19::R:Van:51:52:32:35:58:2::R:City Cargo Bike:20::R:Van:14::R:Van:37:38:33:49:27::R:Walker:23::R:City Cargo Bike:16::R:Van:7:56:55:41:10::R:Van:54:15:,49812.48741418162,19.0,154785.42151219843,503997.07076007914,1930.0,502067.07076007914,16543.28479094235,NaN,8399.951179334652,2579.757025203307,74.0,5.0,0.0,21.0,92.0,2.0,0.0,7.0,62.0,5.0,0.0,33.0,89.0,2.0,0.0,8.0,RndSwap:simple
2:4:2:3,116378.42604900914,2,4,2,3,28 2 (28.0:49.0)[false-City Cargo Bike]:2 23 (2.0:93.0)[false-Walker]:3 17 (3.0:15.0)[false-City Cargo Bike]:4 12 (4.0:23.0)[true-Van]:5 6 (5.0:53.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[true-Van]:9 24 (9.0:23.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[true-Van]:14 14 (14.0:69.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[true-Van]:16 16 (16.0:25.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[true-Van]:39 72 (39.0:19.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:56 18 (56.0:53.0)[true-Van]:51 7 (51.0:65.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-Van]:55 22 (55.0:5.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-Van]:61 15 (61.0:91.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-Van]:47 3 (47.0:1.0)[false-Van]:54 23 (54.0:23.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-Van]:58 12 (58.0:89.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-Van]:46 19 (46.0:1.0)[false-Van]:48 12 (48.0:63.0)[false-Van]:7 3 (7.0:29.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[false-Van]:6 22 (6.0:13.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-Van]:57 6 (57.0:57.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:28::R:Walker:2::R:City Cargo Bike:3::R:Van:4:5:8::R:Van:11:9:10:12:18:13::R:Van:15:14::R:Van:52:16:17:19:21:23::R:City Cargo Bike:25::R:City Cargo Bike:26::R:City Cargo Bike:34::R:City Cargo Bike:43::R:City Cargo Bike:27::R:City Cargo Bike:29::R:City Cargo Bike:31::R:City Cargo Bike:32::R:City Cargo Bike:33::R:City Cargo Bike:35::R:City Cargo Bike:20::R:City Cargo Bike:36::R:City Cargo Bike:24::R:City Cargo Bike:37::R:City Cargo Bike:38::R:Van:30:39:40:41::R:Van:56:51:45:55:59::R:City Cargo Bike:61::R:Van:44:47:54:50:58:60:42::R:Van:46:48:7:49:6:53:22:57:,116378.42604900914,27.0,154847.72600484526,637270.9397106159,1910.0,635360.9397106159,16839.227996787824,1989.6091665916042,10621.182328510266,2580.7954334140877,30.0,4.0,0.0,67.0,68.0,2.0,0.0,30.0,27.0,3.0,0.0,70.0,69.0,3.0,0.0,29.0,RndSwap:simple
2:4:2:4,-1.0,2,4,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:4:3:0,-1.0,2,4,3,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:4:3:1,107359.77246081474,2,4,3,1,33 15 (33.0:31.0)[true-Van]:2 23 (2.0:93.0)[false-Van]:20 18 (20.0:45.0)[false-Van]:3 17 (3.0:15.0)[true-City Cargo Bike]:8 24 (8.0:47.0)[false-Van]:40 2 (40.0:71.0)[true-Walker]:24 22 (24.0:47.0)[false-Walker]:57 6 (57.0:57.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[false-Van]:54 23 (54.0:23.0)[false-City Cargo Bike]:4 12 (4.0:23.0)[false-Van]:61 15 (61.0:91.0)[false-Walker]:5 6 (5.0:53.0)[false-Van]:55 22 (55.0:5.0)[true-Van]:53 16 (53.0:97.0)[false-Van]:52 13 (52.0:65.0)[false-Walker]:43 11 (43.0:31.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-Van]:60 9 (60.0:13.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-Walker]:9 24 (9.0:23.0)[false-Van]:56 18 (56.0:53.0)[false-Walker]:14 14 (14.0:69.0)[false-Van]:6 22 (6.0:13.0)[true-City Cargo Bike]:59 27 (59.0:51.0)[false-Walker]:37 18 (37.0:35.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[false-Van]:34 4 (34.0:35.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[false-Van]:46 19 (46.0:1.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-Van]:39 72 (39.0:19.0)[true-Van]:23 19 (23.0:63.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-Walker]:19 9 (19.0:77.0)[false-Van]:26 9 (26.0:39.0)[true-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-Van]:31 19 (31.0:19.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-Van]:48 12 (48.0:63.0)[false-Walker]:50 20 (50.0:21.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-Walker]:47 3 (47.0:1.0)[false-Van]:12 12 (12.0:93.0)[false-Walker]:38 12 (38.0:5.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-Walker]:41 5 (41.0:35.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[false-Van]:45 16 (45.0:87.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-Walker]:49 10 (49.0:79.0)[false-Van]:10 11 (10.0:67.0)[false-Van]:,SOL:R:Van::R:Van:33:2:20::R:City Cargo Bike:3::R:Van:8::R:Walker:40::R:Walker:24::R:City Cargo Bike:57:28::R:City Cargo Bike:21::R:Van:16:54:4:61:5::R:Van:55:53:52:43:11:60:15::R:Walker:35::R:Van:9:56:14::R:City Cargo Bike:6::R:Walker:59::R:City Cargo Bike:37::R:Van:30:34:17:46:13::R:Van:39:23::R:City Cargo Bike:42::R:Walker:27::R:Van:19::R:City Cargo Bike:26::R:City Cargo Bike:51:7::R:City Cargo Bike:31::R:City Cargo Bike:29::R:City Cargo Bike:25::R:Van:58:48:50:32:47:12:38:36::R:City Cargo Bike:41:18::R:City Cargo Bike:45::R:City Cargo Bike:22::R:Walker:44::R:Van:49:10:,107359.77246081474,31.0,104178.68973989991,487904.13824536925,2320.0,485584.13824536925,16755.87816836967,NaN,8131.735637422821,1736.3114956649986,35.0,19.0,0.0,45.0,62.0,10.0,0.0,28.0,19.0,24.0,0.0,56.0,66.0,11.0,0.0,23.0,RndSwap:simple
2:4:3:2,80902.27574208943,2,4,3,2,33 15 (33.0:31.0)[true-Van]:23 19 (23.0:63.0)[false-City Cargo Bike]:3 17 (3.0:15.0)[true-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-Van]:40 2 (40.0:71.0)[true-Walker]:7 3 (7.0:29.0)[false-Van]:4 12 (4.0:23.0)[false-Van]:61 15 (61.0:91.0)[false-Walker]:56 18 (56.0:53.0)[false-Walker]:5 6 (5.0:53.0)[false-Van]:26 9 (26.0:39.0)[true-Van]:12 12 (12.0:93.0)[true-Walker]:55 22 (55.0:5.0)[true-Van]:42 14 (42.0:27.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:9 24 (9.0:23.0)[false-Van]:14 14 (14.0:69.0)[false-Van]:6 22 (6.0:13.0)[true-City Cargo Bike]:59 27 (59.0:51.0)[false-Walker]:16 16 (16.0:25.0)[false-Van]:57 6 (57.0:57.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[false-Van]:34 4 (34.0:35.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[false-Van]:46 19 (46.0:1.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-Van]:24 22 (24.0:47.0)[false-Walker]:49 10 (49.0:79.0)[false-Van]:54 23 (54.0:23.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-Van]:48 12 (48.0:63.0)[true-Van]:36 8 (36.0:73.0)[false-Walker]:41 5 (41.0:35.0)[false-City Cargo Bike]:2 23 (2.0:93.0)[false-Van]:35 12 (35.0:79.0)[true-Van]:20 18 (20.0:45.0)[false-Van]:39 72 (39.0:19.0)[true-Van]:15 20 (15.0:53.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-Walker]:37 18 (37.0:35.0)[true-Van]:52 13 (52.0:65.0)[false-Walker]:51 7 (51.0:65.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-Van]:11 7 (11.0:21.0)[false-Van]:32 18 (32.0:97.0)[false-Walker]:47 3 (47.0:1.0)[false-Van]:18 4 (18.0:81.0)[false-Van]:31 19 (31.0:19.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-Van]:44 19 (44.0:47.0)[false-Walker]:43 11 (43.0:31.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-Van]:,SOL:R:Van::R:Van:33:23::R:City Cargo Bike:3::R:City Cargo Bike:25::R:Van:8::R:Walker:40:7::R:Van:4:61:56:5::R:Van:26::R:Walker:12::R:Van:55:42:45:50:60:28::R:Van:9:14::R:City Cargo Bike:6::R:Walker:59::R:Van:16:57:30:34:17:46:13::R:Walker:24::R:Van:49:54:19::R:Van:48:36:41:2::R:Van:35:20::R:Van:39:15::R:Walker:27::R:Van:37:52:51:38:58:11:32:47:18::R:City Cargo Bike:31::R:City Cargo Bike:29::R:City Cargo Bike:21::R:City Cargo Bike:22::R:Van:53:44:43:10:,80902.27574208943,26.0,150539.52901415672,555487.3269209864,2280.0,553207.3269209864,16745.732280944954,NaN,9258.122115349774,2508.9921502359452,54.0,19.0,0.0,27.0,78.0,10.0,0.0,12.0,37.0,25.0,0.0,38.0,77.0,9.0,0.0,13.0,RndSwap:simple
2:4:3:3,117065.76238688208,2,4,3,3,33 15 (33.0:31.0)[true-Van]:23 19 (23.0:63.0)[false-City Cargo Bike]:2 23 (2.0:93.0)[false-Van]:20 18 (20.0:45.0)[false-Van]:3 17 (3.0:15.0)[true-City Cargo Bike]:40 2 (40.0:71.0)[true-Walker]:43 11 (43.0:31.0)[false-City Cargo Bike]:4 12 (4.0:23.0)[false-Van]:61 15 (61.0:91.0)[false-Walker]:5 6 (5.0:53.0)[false-Van]:55 22 (55.0:5.0)[true-Van]:11 7 (11.0:21.0)[false-Van]:45 16 (45.0:87.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[false-Walker]:9 24 (9.0:23.0)[false-Van]:42 14 (42.0:27.0)[false-City Cargo Bike]:56 18 (56.0:53.0)[false-Walker]:8 24 (8.0:47.0)[false-Van]:14 14 (14.0:69.0)[false-Van]:6 22 (6.0:13.0)[true-City Cargo Bike]:59 27 (59.0:51.0)[false-Walker]:16 16 (16.0:25.0)[false-Van]:57 6 (57.0:57.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[false-Van]:34 4 (34.0:35.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[false-Van]:46 19 (46.0:1.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-Van]:24 22 (24.0:47.0)[false-Walker]:28 2 (28.0:49.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-Walker]:54 23 (54.0:23.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-Van]:26 9 (26.0:39.0)[true-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[true-Van]:37 18 (37.0:35.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:39 72 (39.0:19.0)[true-Van]:15 20 (15.0:53.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-Walker]:58 12 (58.0:89.0)[false-Van]:52 13 (52.0:65.0)[false-Walker]:7 3 (7.0:29.0)[false-Van]:48 12 (48.0:63.0)[true-Van]:47 3 (47.0:1.0)[false-Van]:18 4 (18.0:81.0)[false-Van]:38 12 (38.0:5.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-Walker]:41 5 (41.0:35.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[false-Van]:29 18 (29.0:87.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-City Cargo Bike]:50 20 (50.0:21.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-Walker]:31 19 (31.0:19.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[false-Van]:10 11 (10.0:67.0)[false-Van]:,SOL:R:Van::R:Van:33:23:2:20::R:City Cargo Bike:3::R:Walker:40::R:City Cargo Bike:43::R:Van:4:61:5::R:Van:55:11:45:25:12:9::R:City Cargo Bike:42::R:Walker:56::R:Van:8:14::R:City Cargo Bike:6::R:Walker:59::R:Van:16:57:30:34:17:46:13::R:Walker:24::R:City Cargo Bike:28:36::R:City Cargo Bike:54::R:Van:19::R:City Cargo Bike:26::R:City Cargo Bike:51::R:Van:35:37:60::R:Van:39:15::R:City Cargo Bike:21::R:Walker:27::R:Van:58:52:7::R:Van:48:47:18:38:32:41:53:29:22::R:City Cargo Bike:50::R:Walker:44::R:City Cargo Bike:31::R:Van:49:10:,117065.76238688208,29.0,154378.5335687957,637805.712052633,2290.0,635515.712052633,16705.766935945,NaN,10630.095200877218,2572.9755594799285,41.0,21.0,0.0,38.0,70.0,10.0,0.0,20.0,26.0,24.0,0.0,50.0,69.0,12.0,0.0,19.0,RndSwap:simple
2:4:3:4,194255.2253124661,2,4,3,4,51 7 (51.0:65.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[false-Walker]:38 12 (38.0:5.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-Walker]:42 14 (42.0:27.0)[true-City Cargo Bike]:40 2 (40.0:71.0)[false-Van]:29 18 (29.0:87.0)[false-City Cargo Bike]:3 17 (3.0:15.0)[false-Van]:57 6 (57.0:57.0)[false-Van]:55 22 (55.0:5.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-Walker]:39 72 (39.0:19.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[false-Walker]:2 23 (2.0:93.0)[false-Van]:4 12 (4.0:23.0)[false-Van]:61 15 (61.0:91.0)[false-Walker]:5 6 (5.0:53.0)[false-Van]:25 19 (25.0:33.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-Van]:52 13 (52.0:65.0)[false-Walker]:11 7 (11.0:21.0)[false-Van]:60 9 (60.0:13.0)[true-Van]:12 12 (12.0:93.0)[false-Walker]:9 24 (9.0:23.0)[false-Van]:56 18 (56.0:53.0)[false-Walker]:14 14 (14.0:69.0)[false-Van]:6 22 (6.0:13.0)[true-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[true-Van]:16 16 (16.0:25.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[true-Van]:34 4 (34.0:35.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-Van]:35 12 (35.0:79.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[false-Van]:37 18 (37.0:35.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[false-Van]:44 19 (44.0:47.0)[false-Van]:53 16 (53.0:97.0)[false-City Cargo Bike]:48 12 (48.0:63.0)[false-Van]:50 20 (50.0:21.0)[false-Van]:47 3 (47.0:1.0)[false-Van]:46 19 (46.0:1.0)[false-Van]:26 9 (26.0:39.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[true-Van]:58 12 (58.0:89.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:51:28::R:Walker:24::R:City Cargo Bike:38::R:Walker:59::R:City Cargo Bike:42::R:Van:40:3:57:2:4:5:7:11:14:47::R:City Cargo Bike:29::R:City Cargo Bike:55::R:Walker:8::R:City Cargo Bike:39::R:Walker:33::R:Walker:61::R:City Cargo Bike:25::R:City Cargo Bike:45::R:Walker:52::R:Van:60:9:22:49:30:44:48::R:Walker:12::R:Walker:56::R:City Cargo Bike:6::R:City Cargo Bike:41:18::R:City Cargo Bike:15::R:City Cargo Bike:10::R:City Cargo Bike:21::R:Van:13:50:46::R:City Cargo Bike:16::R:City Cargo Bike:31::R:City Cargo Bike:32::R:City Cargo Bike:17::R:City Cargo Bike:19::R:Van:23::R:City Cargo Bike:34::R:City Cargo Bike:43::R:City Cargo Bike:27::R:City Cargo Bike:35::R:City Cargo Bike:20::R:City Cargo Bike:36::R:City Cargo Bike:37::R:City Cargo Bike:53::R:City Cargo Bike:26::R:Van:54::R:City Cargo Bike:58:,194255.2253124661,41.0,149492.99856984415,779592.246906527,2400.0,777192.246906527,17511.561874525003,2689.593240242205,12993.204115108783,2491.549976164069,12.0,20.0,0.0,68.0,37.0,13.0,0.0,50.0,15.0,20.0,0.0,65.0,31.0,16.0,0.0,52.0,CrossOver:advanced
2:4:4:0,-1.0,2,4,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:4:4:1,-1.0,2,4,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
2:4:4:2,-1.0,2,4,4,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
