Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
1:1:3:1,78214.78574971946,1,1,3,1,20 11 (20.0:58.0)[true-Van]:45 10 (45.0:95.0)[false-City Cargo Bike]:3 12 (3.0:10.0)[false-City Cargo Bike]:39 18 (39.0:57.0)[true-City Cargo Bike]:4 25 (4.0:16.0)[false-City Cargo Bike]:30 7 (30.0:58.0)[true-Van]:6 11 (6.0:41.0)[false-City Cargo Bike]:7 20 (7.0:81.0)[true-Van]:55 12 (55.0:74.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[false-City Cargo Bike]:10 20 (10.0:90.0)[true-Van]:12 14 (12.0:21.0)[false-City Cargo Bike]:29 22 (29.0:60.0)[true-City Cargo Bike]:43 14 (43.0:9.0)[false-City Cargo Bike]:26 23 (26.0:47.0)[false-City Cargo Bike]:14 17 (14.0:65.0)[true-City Cargo Bike]:19 21 (19.0:66.0)[false-City Cargo Bike]:37 2 (37.0:33.0)[false-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:16 36 (16.0:21.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[false-City Cargo Bike]:24 19 (24.0:84.0)[false-City Cargo Bike]:27 19 (27.0:11.0)[false-City Cargo Bike]:8 21 (8.0:14.0)[false-City Cargo Bike]:38 15 (38.0:21.0)[false-Walker]:23 10 (23.0:50.0)[false-Van]:32 15 (32.0:9.0)[true-Van]:51 5 (51.0:74.0)[false-Van]:54 11 (54.0:46.0)[false-Walker]:25 21 (25.0:97.0)[false-City Cargo Bike]:40 13 (40.0:81.0)[false-Walker]:13 16 (13.0:41.0)[false-Van]:33 22 (33.0:47.0)[false-Van]:34 12 (34.0:19.0)[false-Van]:35 24 (35.0:15.0)[false-City Cargo Bike]:36 25 (36.0:88.0)[false-Van]:41 3 (41.0:49.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:44 10 (44.0:84.0)[false-Van]:53 7 (53.0:96.0)[false-Van]:2 3 (2.0:94.0)[false-Walker]:28 15 (28.0:60.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:46 66 (46.0:89.0)[true-Van]:22 22 (22.0:41.0)[false-City Cargo Bike]:21 17 (21.0:5.0)[false-City Cargo Bike]:31 11 (31.0:30.0)[false-City Cargo Bike]:48 7 (48.0:69.0)[false-Van]:47 10 (47.0:10.0)[false-City Cargo Bike]:52 18 (52.0:1.0)[false-City Cargo Bike]:49 12 (49.0:75.0)[false-City Cargo Bike]:50 24 (50.0:97.0)[false-Van]:15 11 (15.0:13.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:20:45:3::R:City Cargo Bike:39::R:City Cargo Bike:4::R:Van:30:6::R:Van:7:55:9::R:Van:10:12::R:City Cargo Bike:29::R:City Cargo Bike:43::R:City Cargo Bike:26::R:City Cargo Bike:14::R:City Cargo Bike:19::R:City Cargo Bike:37:17::R:City Cargo Bike:16::R:City Cargo Bike:18::R:City Cargo Bike:24::R:City Cargo Bike:27::R:City Cargo Bike:8::R:Walker:38::R:Van:23::R:Van:32:51:54:25:40:13::R:Van:33:34:35:36:41:11::R:Van:44:53:2:28:42:5::R:Van:46:22::R:City Cargo Bike:21::R:City Cargo Bike:31::R:Van:48:47:52:49:50:15:,78214.78574971946,27.0,95401.99839188962,406594.76731835207,2120.0,404474.76731835207,8735.69238376097,NaN,7529.5327281176305,1766.7036739238818,41.0,4.0,0.0,56.0,69.0,2.0,0.0,30.0,24.0,6.0,0.0,70.0,65.0,2.0,0.0,33.0,RndSwap:simple
1:1:3:2,87460.01299083664,1,1,3,2,20 11 (20.0:58.0)[true-Van]:3 12 (3.0:10.0)[false-City Cargo Bike]:39 18 (39.0:57.0)[true-City Cargo Bike]:4 25 (4.0:16.0)[false-City Cargo Bike]:30 7 (30.0:58.0)[true-Van]:6 11 (6.0:41.0)[false-City Cargo Bike]:7 20 (7.0:81.0)[true-Van]:55 12 (55.0:74.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[false-City Cargo Bike]:10 20 (10.0:90.0)[true-Van]:12 14 (12.0:21.0)[false-City Cargo Bike]:29 22 (29.0:60.0)[true-City Cargo Bike]:43 14 (43.0:9.0)[false-City Cargo Bike]:26 23 (26.0:47.0)[false-City Cargo Bike]:14 17 (14.0:65.0)[true-City Cargo Bike]:19 21 (19.0:66.0)[false-City Cargo Bike]:2 3 (2.0:94.0)[false-Walker]:37 2 (37.0:33.0)[true-City Cargo Bike]:18 7 (18.0:14.0)[false-City Cargo Bike]:38 15 (38.0:21.0)[false-Walker]:24 19 (24.0:84.0)[false-City Cargo Bike]:27 19 (27.0:11.0)[false-City Cargo Bike]:16 36 (16.0:21.0)[false-City Cargo Bike]:8 21 (8.0:14.0)[false-City Cargo Bike]:23 10 (23.0:50.0)[false-Van]:32 15 (32.0:9.0)[true-Van]:54 11 (54.0:46.0)[false-Walker]:25 21 (25.0:97.0)[false-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:40 13 (40.0:81.0)[false-Walker]:13 16 (13.0:41.0)[false-Van]:33 22 (33.0:47.0)[false-Van]:34 12 (34.0:19.0)[false-Van]:35 24 (35.0:15.0)[false-City Cargo Bike]:36 25 (36.0:88.0)[false-Van]:41 3 (41.0:49.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:44 10 (44.0:84.0)[false-Van]:51 5 (51.0:74.0)[false-Van]:53 7 (53.0:96.0)[false-Van]:28 15 (28.0:60.0)[false-City Cargo Bike]:45 10 (45.0:95.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:46 66 (46.0:89.0)[true-Van]:22 22 (22.0:41.0)[false-City Cargo Bike]:21 17 (21.0:5.0)[false-City Cargo Bike]:31 11 (31.0:30.0)[false-City Cargo Bike]:47 10 (47.0:10.0)[false-City Cargo Bike]:48 7 (48.0:69.0)[false-Van]:49 12 (49.0:75.0)[false-City Cargo Bike]:52 18 (52.0:1.0)[false-City Cargo Bike]:50 24 (50.0:97.0)[false-Van]:15 11 (15.0:13.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:20:3::R:City Cargo Bike:39::R:City Cargo Bike:4::R:Van:30:6::R:Van:7:55:9::R:Van:10:12::R:City Cargo Bike:29::R:City Cargo Bike:43::R:City Cargo Bike:26::R:City Cargo Bike:14::R:City Cargo Bike:19::R:Walker:2::R:City Cargo Bike:37:18::R:Walker:38::R:City Cargo Bike:24::R:City Cargo Bike:27::R:City Cargo Bike:16::R:City Cargo Bike:8::R:Van:23::R:Van:32:54:25:17:40:13::R:Van:33:34:35:36:41:11::R:Van:44:51:53:28:45:42:5::R:Van:46:22::R:City Cargo Bike:21::R:City Cargo Bike:31::R:City Cargo Bike:47::R:Van:48:49:52:50:15:,87460.01299083664,28.0,95401.99839188962,425135.22180058644,2170.0,422965.22180058644,8713.185945711784,NaN,7872.874477788638,1766.7036739238818,39.0,7.0,0.0,54.0,67.0,4.0,0.0,30.0,22.0,12.0,0.0,66.0,64.0,2.0,0.0,34.0,CrossOver:simple
1:1:3:3,147394.34429898343,1,1,3,3,39 18 (39.0:57.0)[false-City Cargo Bike]:30 7 (30.0:58.0)[false-City Cargo Bike]:4 25 (4.0:16.0)[false-City Cargo Bike]:3 12 (3.0:10.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[true-Van]:13 16 (13.0:41.0)[true-Van]:26 23 (26.0:47.0)[false-City Cargo Bike]:7 20 (7.0:81.0)[false-City Cargo Bike]:34 12 (34.0:19.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:10 20 (10.0:90.0)[true-Van]:20 11 (20.0:58.0)[false-City Cargo Bike]:33 22 (33.0:47.0)[false-City Cargo Bike]:23 10 (23.0:50.0)[false-City Cargo Bike]:6 11 (6.0:41.0)[false-City Cargo Bike]:12 14 (12.0:21.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:22 22 (22.0:41.0)[false-City Cargo Bike]:14 17 (14.0:65.0)[false-City Cargo Bike]:24 19 (24.0:84.0)[false-City Cargo Bike]:15 11 (15.0:13.0)[false-City Cargo Bike]:32 15 (32.0:9.0)[false-City Cargo Bike]:16 36 (16.0:21.0)[false-City Cargo Bike]:46 66 (46.0:89.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[false-City Cargo Bike]:19 21 (19.0:66.0)[false-City Cargo Bike]:35 24 (35.0:15.0)[false-City Cargo Bike]:44 10 (44.0:84.0)[false-City Cargo Bike]:21 17 (21.0:5.0)[false-City Cargo Bike]:25 21 (25.0:97.0)[false-City Cargo Bike]:27 19 (27.0:11.0)[false-City Cargo Bike]:2 3 (2.0:94.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[false-City Cargo Bike]:41 3 (41.0:49.0)[false-City Cargo Bike]:31 11 (31.0:30.0)[false-City Cargo Bike]:36 25 (36.0:88.0)[false-City Cargo Bike]:48 7 (48.0:69.0)[false-City Cargo Bike]:37 2 (37.0:33.0)[false-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:38 15 (38.0:21.0)[false-City Cargo Bike]:40 13 (40.0:81.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[false-City Cargo Bike]:43 14 (43.0:9.0)[false-City Cargo Bike]:29 22 (29.0:60.0)[true-Van]:55 12 (55.0:74.0)[false-City Cargo Bike]:54 11 (54.0:46.0)[false-Walker]:8 21 (8.0:14.0)[false-City Cargo Bike]:47 10 (47.0:10.0)[false-City Cargo Bike]:53 7 (53.0:96.0)[false-Van]:45 10 (45.0:95.0)[false-City Cargo Bike]:49 12 (49.0:75.0)[true-Van]:51 5 (51.0:74.0)[false-Van]:52 18 (52.0:1.0)[false-City Cargo Bike]:50 24 (50.0:97.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:39::R:City Cargo Bike:30::R:City Cargo Bike:4::R:City Cargo Bike:3::R:Van:9::R:Van:13:26:7:34:11::R:Van:10:20:33:23:6:12:5::R:City Cargo Bike:22::R:City Cargo Bike:14::R:City Cargo Bike:24::R:City Cargo Bike:15::R:City Cargo Bike:32::R:City Cargo Bike:16::R:City Cargo Bike:46::R:City Cargo Bike:18::R:City Cargo Bike:19::R:City Cargo Bike:35::R:City Cargo Bike:44::R:City Cargo Bike:21::R:City Cargo Bike:25::R:City Cargo Bike:27::R:City Cargo Bike:2::R:City Cargo Bike:28::R:City Cargo Bike:41::R:City Cargo Bike:31::R:City Cargo Bike:36::R:City Cargo Bike:48:37::R:City Cargo Bike:17::R:City Cargo Bike:38::R:City Cargo Bike:40::R:City Cargo Bike:42::R:City Cargo Bike:43::R:Van:29:55:54:8:47:53:45::R:Van:49:51:52:50:,147394.34429898343,35.0,95520.5953281523,545242.236451163,2100.0,543142.236451163,8612.715645174885,NaN,10097.078452799315,1768.8999134843018,14.0,0.0,0.0,86.0,44.0,0.0,0.0,56.0,13.0,0.0,0.0,87.0,40.0,0.0,0.0,60.0,RndSwap:simple
1:1:3:4,-1.0,1,1,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
1:1:4:0,-1.0,1,1,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
1:1:4:1,-1.0,1,1,4,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,
1:1:4:2,125687.00411303248,1,1,4,2,9 10 (9.0:42.0)[true-Van]:29 22 (29.0:60.0)[true-Van]:19 21 (19.0:66.0)[false-City Cargo Bike]:36 25 (36.0:88.0)[false-City Cargo Bike]:32 15 (32.0:9.0)[false-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:3 12 (3.0:10.0)[false-City Cargo Bike]:4 25 (4.0:16.0)[false-City Cargo Bike]:8 21 (8.0:14.0)[false-City Cargo Bike]:30 7 (30.0:58.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[false-City Cargo Bike]:34 12 (34.0:19.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[true-Van]:12 14 (12.0:21.0)[false-City Cargo Bike]:24 19 (24.0:84.0)[true-Van]:21 17 (21.0:5.0)[false-City Cargo Bike]:48 7 (48.0:69.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:10 20 (10.0:90.0)[true-City Cargo Bike]:2 3 (2.0:94.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[false-City Cargo Bike]:40 13 (40.0:81.0)[false-City Cargo Bike]:25 21 (25.0:97.0)[false-City Cargo Bike]:41 3 (41.0:49.0)[false-City Cargo Bike]:47 10 (47.0:10.0)[false-City Cargo Bike]:37 2 (37.0:33.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:22 22 (22.0:41.0)[false-City Cargo Bike]:15 11 (15.0:13.0)[false-City Cargo Bike]:23 10 (23.0:50.0)[false-City Cargo Bike]:26 23 (26.0:47.0)[false-City Cargo Bike]:7 20 (7.0:81.0)[false-City Cargo Bike]:31 11 (31.0:30.0)[true-Van]:54 11 (54.0:46.0)[false-Van]:52 18 (52.0:1.0)[false-City Cargo Bike]:16 36 (16.0:21.0)[false-City Cargo Bike]:33 22 (33.0:47.0)[true-Van]:46 66 (46.0:89.0)[true-Van]:14 17 (14.0:65.0)[false-City Cargo Bike]:35 24 (35.0:15.0)[false-City Cargo Bike]:38 15 (38.0:21.0)[false-City Cargo Bike]:27 19 (27.0:11.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[false-City Cargo Bike]:43 14 (43.0:9.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[false-City Cargo Bike]:39 18 (39.0:57.0)[false-City Cargo Bike]:49 12 (49.0:75.0)[true-Van]:50 24 (50.0:97.0)[false-City Cargo Bike]:44 10 (44.0:84.0)[false-Walker]:53 7 (53.0:96.0)[false-Van]:45 10 (45.0:95.0)[false-City Cargo Bike]:51 5 (51.0:74.0)[false-Van]:55 12 (55.0:74.0)[false-Van]:6 11 (6.0:41.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:9::R:Van:29:19:36:32:17::R:City Cargo Bike:3::R:City Cargo Bike:4::R:City Cargo Bike:8::R:City Cargo Bike:30::R:City Cargo Bike:18::R:City Cargo Bike:34::R:Van:42:12::R:Van:24:21:48:5::R:City Cargo Bike:10::R:City Cargo Bike:2::R:City Cargo Bike:20::R:City Cargo Bike:40::R:City Cargo Bike:25::R:City Cargo Bike:41::R:City Cargo Bike:47::R:City Cargo Bike:37::R:City Cargo Bike:11::R:City Cargo Bike:22::R:City Cargo Bike:15::R:City Cargo Bike:23::R:City Cargo Bike:26::R:City Cargo Bike:7::R:Van:31:54:52:16::R:Van:33::R:Van:46:14::R:City Cargo Bike:35::R:City Cargo Bike:38::R:City Cargo Bike:27::R:City Cargo Bike:28::R:City Cargo Bike:43::R:City Cargo Bike:13::R:City Cargo Bike:39::R:Van:49:50:44:53:45:51:55:6:,125687.00411303248,36.0,88735.0928617414,484515.24966659263,2430.0,482085.24966659263,8830.282905356213,NaN,8972.50462345542,1643.2424604026185,25.0,0.0,0.0,75.0,50.0,0.0,0.0,50.0,14.0,0.0,0.0,86.0,54.0,0.0,0.0,46.0,AddRoute:CargoBike:simple
1:1:4:3,148325.78817034414,1,1,4,3,2 3 (2.0:94.0)[true-Van]:3 12 (3.0:10.0)[false-Van]:4 25 (4.0:16.0)[true-Walker]:16 36 (16.0:21.0)[false-City Cargo Bike]:41 3 (41.0:49.0)[false-Van]:5 4 (5.0:25.0)[false-Van]:29 22 (29.0:60.0)[true-City Cargo Bike]:26 23 (26.0:47.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[false-Van]:19 21 (19.0:66.0)[false-City Cargo Bike]:54 11 (54.0:46.0)[false-Walker]:7 20 (7.0:81.0)[false-City Cargo Bike]:10 20 (10.0:90.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[false-City Cargo Bike]:39 18 (39.0:57.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[false-City Cargo Bike]:14 17 (14.0:65.0)[false-City Cargo Bike]:27 19 (27.0:11.0)[false-Walker]:15 11 (15.0:13.0)[false-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:8 21 (8.0:14.0)[false-City Cargo Bike]:47 10 (47.0:10.0)[false-City Cargo Bike]:21 17 (21.0:5.0)[false-City Cargo Bike]:22 22 (22.0:41.0)[false-City Cargo Bike]:53 7 (53.0:96.0)[false-Van]:38 15 (38.0:21.0)[false-Walker]:34 12 (34.0:19.0)[false-Walker]:49 12 (49.0:75.0)[false-Van]:51 5 (51.0:74.0)[false-Van]:33 22 (33.0:47.0)[false-Walker]:6 11 (6.0:41.0)[false-City Cargo Bike]:50 24 (50.0:97.0)[false-Van]:44 10 (44.0:84.0)[false-Walker]:40 13 (40.0:81.0)[false-City Cargo Bike]:46 66 (46.0:89.0)[true-Van]:52 18 (52.0:1.0)[false-City Cargo Bike]:24 19 (24.0:84.0)[false-Walker]:37 2 (37.0:33.0)[false-City Cargo Bike]:45 10 (45.0:95.0)[false-Walker]:48 7 (48.0:69.0)[false-City Cargo Bike]:55 12 (55.0:74.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[false-City Cargo Bike]:43 14 (43.0:9.0)[false-Walker]:12 14 (12.0:21.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[false-Walker]:32 15 (32.0:9.0)[false-Walker]:35 24 (35.0:15.0)[false-City Cargo Bike]:30 7 (30.0:58.0)[false-Walker]:31 11 (31.0:30.0)[true-City Cargo Bike]:25 21 (25.0:97.0)[false-Walker]:42 20 (42.0:51.0)[false-Walker]:36 25 (36.0:88.0)[false-Walker]:23 10 (23.0:50.0)[false-Walker]:,SOL:R:Van::R:Van:2:3::R:Walker:4::R:City Cargo Bike:16::R:Van:41:5::R:City Cargo Bike:29::R:City Cargo Bike:26::R:Van:20:19:54:7:10:11::R:City Cargo Bike:9::R:City Cargo Bike:39::R:City Cargo Bike:13::R:City Cargo Bike:14::R:Walker:27::R:City Cargo Bike:15::R:City Cargo Bike:17::R:City Cargo Bike:8::R:City Cargo Bike:47::R:City Cargo Bike:21::R:City Cargo Bike:22::R:Van:53:38:34:49:51:33:6::R:Van:50:44:40::R:Van:46:52::R:Walker:24::R:City Cargo Bike:37::R:Walker:45::R:City Cargo Bike:48::R:City Cargo Bike:55::R:City Cargo Bike:18::R:Walker:43::R:City Cargo Bike:12::R:Walker:28::R:Walker:32::R:City Cargo Bike:35::R:Walker:30::R:City Cargo Bike:31::R:Walker:25::R:Walker:42::R:Walker:36::R:Walker:23:,148325.78817034414,39.0,95219.94307899609,546663.4283460781,2440.0,544223.4283460781,8447.280731920753,NaN,10123.396821223669,1763.3322792406684,18.0,31.0,0.0,51.0,41.0,22.0,0.0,37.0,13.0,40.0,0.0,48.0,40.0,24.0,0.0,36.0,CrossOver:simple
1:1:4:4,207986.16264521846,1,1,4,4,3 12 (3.0:10.0)[false-Van]:4 25 (4.0:16.0)[false-City Cargo Bike]:37 2 (37.0:33.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:6 11 (6.0:41.0)[false-City Cargo Bike]:8 21 (8.0:14.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[false-City Cargo Bike]:12 14 (12.0:21.0)[false-City Cargo Bike]:10 20 (10.0:90.0)[true-Van]:11 13 (11.0:41.0)[false-City Cargo Bike]:16 36 (16.0:21.0)[false-City Cargo Bike]:45 10 (45.0:95.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[false-City Cargo Bike]:22 22 (22.0:41.0)[false-City Cargo Bike]:25 21 (25.0:97.0)[false-City Cargo Bike]:41 3 (41.0:49.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[false-City Cargo Bike]:19 21 (19.0:66.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[false-City Cargo Bike]:47 10 (47.0:10.0)[false-City Cargo Bike]:33 22 (33.0:47.0)[false-City Cargo Bike]:44 10 (44.0:84.0)[false-City Cargo Bike]:7 20 (7.0:81.0)[false-City Cargo Bike]:21 17 (21.0:5.0)[false-City Cargo Bike]:23 10 (23.0:50.0)[false-City Cargo Bike]:43 14 (43.0:9.0)[false-City Cargo Bike]:26 23 (26.0:47.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[false-City Cargo Bike]:29 22 (29.0:60.0)[false-City Cargo Bike]:2 3 (2.0:94.0)[true-Van]:14 17 (14.0:65.0)[false-City Cargo Bike]:40 13 (40.0:81.0)[false-City Cargo Bike]:24 19 (24.0:84.0)[false-Walker]:35 24 (35.0:15.0)[false-City Cargo Bike]:27 19 (27.0:11.0)[false-Walker]:48 7 (48.0:69.0)[false-City Cargo Bike]:54 11 (54.0:46.0)[false-Walker]:55 12 (55.0:74.0)[false-City Cargo Bike]:15 11 (15.0:13.0)[false-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:52 18 (52.0:1.0)[false-City Cargo Bike]:32 15 (32.0:9.0)[false-Walker]:53 7 (53.0:96.0)[false-Van]:38 15 (38.0:21.0)[false-Walker]:34 12 (34.0:19.0)[false-Walker]:30 7 (30.0:58.0)[false-Walker]:49 12 (49.0:75.0)[false-Van]:50 24 (50.0:97.0)[false-Van]:31 11 (31.0:30.0)[true-City Cargo Bike]:51 5 (51.0:74.0)[false-Van]:39 18 (39.0:57.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[false-Walker]:36 25 (36.0:88.0)[false-Walker]:46 66 (46.0:89.0)[false-Walker]:,SOL:R:Van:3:53:49:50:51::R:City Cargo Bike:4::R:City Cargo Bike:37:5:41::R:City Cargo Bike:6::R:City Cargo Bike:8::R:City Cargo Bike:9::R:City Cargo Bike:12::R:Van:10::R:City Cargo Bike:11::R:City Cargo Bike:16::R:City Cargo Bike:45::R:City Cargo Bike:13::R:City Cargo Bike:22::R:City Cargo Bike:25::R:City Cargo Bike:18::R:City Cargo Bike:19::R:City Cargo Bike:20::R:City Cargo Bike:47::R:City Cargo Bike:33::R:City Cargo Bike:44::R:City Cargo Bike:7::R:City Cargo Bike:21::R:City Cargo Bike:23::R:City Cargo Bike:43::R:City Cargo Bike:26::R:City Cargo Bike:28::R:City Cargo Bike:29::R:Van:2::R:City Cargo Bike:14::R:City Cargo Bike:40::R:Walker:24::R:City Cargo Bike:35::R:Walker:27::R:City Cargo Bike:48::R:Walker:54::R:City Cargo Bike:55::R:City Cargo Bike:15::R:City Cargo Bike:17::R:City Cargo Bike:52::R:Walker:32::R:Walker:38::R:Walker:34::R:Walker:30::R:City Cargo Bike:31::R:City Cargo Bike:39::R:Walker:42::R:Walker:36::R:Walker:46:,207986.16264521846,48.0,95535.20911839744,666973.8689982702,2610.0,664363.8689982702,7173.849959115209,2605.47046949865,12351.367944412412,1769.1705392295823,6.0,21.0,0.0,73.0,13.0,19.0,0.0,69.0,9.0,25.0,0.0,66.0,10.0,25.0,0.0,65.0,CrossOver:advanced
1:2:0:0,14927.686661097934,1,2,0,0,2 3 (2.0:94.0)[false-Van]:24 19 (24.0:84.0)[false-Walker]:30 7 (30.0:58.0)[false-Walker]:3 12 (3.0:10.0)[false-Walker]:53 7 (53.0:96.0)[false-Van]:38 15 (38.0:21.0)[false-Walker]:34 12 (34.0:19.0)[false-Walker]:4 25 (4.0:16.0)[false-Van]:49 12 (49.0:75.0)[false-Van]:14 17 (14.0:65.0)[false-City Cargo Bike]:7 20 (7.0:81.0)[false-City Cargo Bike]:10 20 (10.0:90.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:29 22 (29.0:60.0)[true-Van]:20 11 (20.0:58.0)[false-Van]:19 21 (19.0:66.0)[false-City Cargo Bike]:23 10 (23.0:50.0)[false-Van]:54 11 (54.0:46.0)[false-Walker]:55 12 (55.0:74.0)[false-City Cargo Bike]:6 11 (6.0:41.0)[false-Walker]:41 3 (41.0:49.0)[true-Van]:18 7 (18.0:14.0)[false-Walker]:27 19 (27.0:11.0)[false-City Cargo Bike]:31 11 (31.0:30.0)[false-City Cargo Bike]:32 15 (32.0:9.0)[false-City Cargo Bike]:37 2 (37.0:33.0)[false-Van]:16 36 (16.0:21.0)[false-City Cargo Bike]:26 23 (26.0:47.0)[true-Van]:40 13 (40.0:81.0)[false-Walker]:51 5 (51.0:74.0)[false-Van]:25 21 (25.0:97.0)[false-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:47 10 (47.0:10.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[false-Van]:33 22 (33.0:47.0)[false-Van]:35 24 (35.0:15.0)[false-City Cargo Bike]:36 25 (36.0:88.0)[false-Van]:39 18 (39.0:57.0)[false-Van]:9 10 (9.0:42.0)[false-City Cargo Bike]:44 10 (44.0:84.0)[false-Van]:28 15 (28.0:60.0)[false-City Cargo Bike]:45 10 (45.0:95.0)[false-City Cargo Bike]:8 21 (8.0:14.0)[false-City Cargo Bike]:43 14 (43.0:9.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:46 66 (46.0:89.0)[true-Van]:22 22 (22.0:41.0)[false-City Cargo Bike]:21 17 (21.0:5.0)[true-Van]:48 7 (48.0:69.0)[false-Van]:52 18 (52.0:1.0)[false-City Cargo Bike]:50 24 (50.0:97.0)[false-Van]:15 11 (15.0:13.0)[false-City Cargo Bike]:12 14 (12.0:21.0)[false-City Cargo Bike]:,SOL:R:Van:2:24:30:3:53:38:34:4::R:Van:49:14:7:10:11::R:Van:29:20:19:23:54:55:6::R:Van:41:18:27:31:32:37:16::R:Van:26:40:51:25:17:47:13::R:Van:33:35:36:39:9::R:Van:44:28:45:8:43:42:5::R:Van:46:22::R:Van:21:48:52:50:15:12:,14927.686661097934,9.0,74638.43330548969,224995.29991646908,1080.0,223915.29991646908,12249.847000769716,1385.1380618424894,4166.579628082761,1382.19320936092,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,CrossOver:simple
